gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.448582 9.98107 49.890752 -95.8 12.504399 -30.0
1 -2.821694 8.278645 34.013548 -96.3 10.359054 -50.0
2 -1.949099 10.33937 50.018586 -95.2 12.998461 -30.0
3 -3.364695 7.599883 34.013548 -97.0 9.539392 -50.0
4 1.811538 13.29005 34.013548 -90.5 16.695808 -50.0
5 5.247877 14.469006 42.2699 -86.2 18.153787 -40.0
6 9.240471 13.013905 34.197882 -81.2 16.326665 -50.0
7 9.249374 12.21324 34.225448 -81.2 15.315352 -50.0
8 10.742223 13.222181 42.194865 -79.3 16.568343 -40.0
9 12.640491 15.318028 50.013548 -76.9 19.219521 -30.0
10 16.447593 14.745952 34.197882 -72.1 18.509187 -50.0
11 22.800953 14.206254 34.013548 -64.1 17.837881 -50.0
12 25.328861 14.848559 49.976552 -60.9 18.606182 -30.0
13 30.27956 10.027027 34.013548 -54.7 12.605951 -50.0
14 34.093178 4.8686 50.013548 -49.9 6.08194 -30.0
15 35.133548 4.082352 50.013548 -48.6 5.10294 -30.0
16 37.373548 6.516932 50.013548 -45.8 8.146165 -30.0
17 42.173548 7.9984 50.013548 -39.8 9.998 -30.0
18 44.733548 7.523403 50.013548 -36.6 9.404254 -30.0
19 49.053548 3.799789 50.013548 -31.2 4.749737 -30.0
20 50.013548 0.0 50.013548 -30.0 0.0 -30.0
