gen mean_fit std_fit max_fit
2 12.541204 30.265802 87.139358
3 21.870214 35.355922 89.463229
4 36.347595 39.051687 89.463229
5 53.286433 36.987992 89.539361
6 63.960853 31.622585 89.539361
7 70.423737 28.659528 89.539361
8 77.137558 25.264701 89.546611
9 77.195454 27.291712 89.6039
10 80.880387 21.792457 89.6039
11 83.667806 18.883302 89.6039
12 79.710791 24.534444 89.6039
13 86.899179 12.680494 89.606611
14 85.790233 16.927323 89.606611
15 82.703587 22.082454 89.606611
16 85.239017 16.899636 90.670528
17 76.518121 30.664284 90.670528
18 82.596831 23.107355 90.670528
19 85.082765 17.089508 90.670528
20 85.474629 17.760878 90.670528
