gen mean_fit std_fit max_fit
2 20.917824 33.82603 88.393424
3 32.302137 36.160281 88.522332
4 46.499348 34.825888 88.522332
5 55.103702 33.221021 88.522332
6 68.935595 26.126296 89.274582
7 80.595594 15.836866 89.274582
8 83.858005 12.028454 90.120905
9 85.190192 10.734526 90.879724
10 85.461931 10.736255 90.879724
11 84.594754 11.754352 90.879724
12 84.040206 15.655606 90.879724
13 86.494253 8.212712 90.879724
14 84.453163 15.374123 91.194582
15 85.3016 13.193846 91.194582
16 85.865915 11.516581 91.194582
17 86.305913 11.564599 91.273424
18 85.893469 13.248131 91.273424
19 84.342124 17.31096 91.273424
20 86.199244 11.184789 91.273424
