gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.943334 3.483014 14.179917 -97.9 8.751571 -50.0
1 -4.365722 4.083726 18.289573 -96.6 10.219589 -40.0
2 -4.353406 4.511417 18.108356 -96.6 11.333137 -40.0
3 -3.82636 4.534534 14.179917 -95.3 11.441591 -50.0
4 -3.133068 5.226105 14.179917 -93.4 13.131641 -50.0
5 -2.941191 5.58254 14.179917 -92.9 14.021056 -50.0
6 0.352201 7.747175 14.179917 -84.6 19.515122 -50.0
7 5.053779 8.192398 14.179917 -72.8 20.546533 -50.0
8 7.990693 7.725932 18.174 -65.5 19.358461 -40.0
9 9.712747 7.627147 18.174 -61.2 19.145757 -40.0
10 10.540452 6.544441 18.174 -59.1 16.376508 -40.0
11 12.578997 6.185716 18.174 -54.0 15.491933 -40.0
12 13.537049 4.39978 18.174 -51.6 11.019982 -40.0
13 13.212853 5.085867 18.174 -52.4 12.737347 -40.0
14 13.809373 4.855087 18.174 -50.9 12.173332 -40.0
15 14.89741 5.486197 18.174 -48.2 13.738996 -40.0
16 16.494581 4.203544 18.174 -44.2 10.505237 -40.0
17 18.174 0.0 18.174 -40.0 0.0 -40.0
18 18.174 0.0 18.174 -40.0 0.0 -40.0
19 18.174 0.0 18.174 -40.0 0.0 -40.0
20 18.174 0.0 18.174 -40.0 0.0 -40.0
