gen mean_fit std_fit max_fit
2 31.167674 40.425778 89.422972
3 48.344377 39.680234 89.446268
4 64.817353 31.338062 92.34704
5 78.865415 20.849765 92.414823
6 82.886351 18.615617 92.414823
7 82.814741 19.835625 92.414823
8 82.834077 19.209853 92.414823
9 85.917939 17.066229 92.414823
10 91.046226 1.28693 92.414823
11 90.601198 8.060643 92.414823
12 90.813209 8.078858 92.414823
13 90.278123 10.595436 92.414823
14 89.939148 11.786098 92.414823
15 86.091902 18.708597 92.474823
16 88.583301 14.428574 92.474823
17 88.711704 14.095018 92.474823
18 89.891554 11.843072 92.474823
19 85.348483 19.729173 92.474823
20 91.641028 6.204765 92.474823
