gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.853777 7.41652 59.603176 -94.18 19.446532 52
1 -2.56746 5.430441 15.018586 -89.2 18.367362 -30.0
2 -1.407812 5.978308 15.122264 -85.3 20.17201 -30.0
3 1.383567 6.711087 15.197882 -76.0 22.715633 -30.0
4 1.951942 7.348472 15.086497 -73.9 24.975788 -30.0
5 3.660971 7.664038 14.890752 -68.1 26.065111 -30.0
6 5.483825 7.138046 15.018586 -61.9 24.194834 -30.0
7 7.420699 6.36002 15.018586 -55.5 21.834606 -30.0
8 9.108948 5.130964 15.097367 -49.6 17.315889 -30.0
9 9.353978 3.921031 15.018586 -48.8 13.212116 -30.0
10 10.908742 1.813277 15.018586 -43.6 6.08605 -30.0
11 11.182231 1.34301 12.059829 -42.8 4.489989 -40.0
12 11.382916 1.310477 15.018586 -42.1 4.311612 -30.0
13 11.684256 0.98297 12.059829 -41.2 3.249615 -40.0
14 11.925998 0.746601 15.018586 -40.4 2.416609 -30.0
15 12.041871 0.387476 14.512316 -40.0 1.414214 -30.0
16 12.194985 1.038436 14.512316 -39.3 3.809199 -30.0
17 12.612388 1.126088 14.512316 -37.7 4.439595 -30.0
18 12.86915 1.153191 14.512316 -36.7 4.702127 -30.0
19 13.452377 1.280116 14.512316 -34.3 5.148786 -30.0
20 14.008721 1.171792 14.890752 -32.0 4.472136 -30.0
