gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.521633 29.863571 90.18704 -79.614 41.943202 57.4
1 18.499425 33.12694 89.306611 -68.34 45.985759 48.4
2 28.336037 37.724185 90.139688 -54.312 53.16551 58.6
3 37.737279 38.747351 89.043229 -41.594 56.002053 46.6
4 50.817214 38.896165 89.653561 -23.202 56.369066 55.0
5 65.469294 35.361292 90.313561 -0.864 52.041652 61.6
6 73.170152 30.118673 90.853561 11.378 45.66151 67.0
7 75.997771 29.167636 90.313561 15.446 42.752627 61.6
8 78.276421 25.656087 89.043229 21.138 39.840901 46.6
9 80.064755 25.495765 89.043229 25.77 38.746679 46.6
10 88.474208 0.873713 89.043229 41.596 7.675883 46.6
11 87.193783 9.452182 89.043229 39.9 17.332155 46.6
12 88.852842 0.571161 89.043229 44.92 5.04 46.6
13 88.100152 9.395568 89.163229 45.146 14.58821 47.8
14 89.043229 0.0 89.043229 46.6 0.0 46.6
15 87.155506 13.21835 89.103229 43.674 20.524944 47.2
16 89.043229 0.0 89.043229 46.6 0.0 46.6
17 88.188116 8.508266 89.043229 45.234 13.591528 46.6
18 87.154074 13.219797 89.043229 43.662 20.52323 46.6
19 89.043229 0.0 89.043229 46.6 0.0 46.6
20 89.043229 0.0 89.043229 46.6 0.0 46.6
