gen mean_fit std_fit max_fit
2 9.935633 23.96916 66.785064
3 13.392341 26.171072 66.785064
4 18.510848 27.842561 66.785064
5 20.861186 28.221424 66.785064
6 24.76503 28.795021 75.203942
7 30.927543 29.14353 87.75194
8 36.768342 28.095268 87.75194
9 40.930186 26.290751 87.75194
10 45.23162 24.750695 94.180019
11 50.911674 19.933099 94.180019
12 53.271614 18.479225 94.180019
13 55.902495 16.571599 94.180019
14 59.41073 16.274046 94.180019
15 63.479603 11.838023 94.180019
16 61.517261 17.644555 94.180019
17 63.426608 16.609974 94.180019
18 64.025768 17.042587 94.180019
19 66.099989 14.476522 94.180019
20 67.801512 14.159221 94.180019
