gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.195691 7.94687 39.111122 -96.5 8.87412 -50.0
1 -1.826708 6.705247 30.394198 -96.4 7.552483 -60.0
2 -0.389805 7.140905 30.375982 -94.8 8.059777 -60.0
3 1.852305 9.644674 57.592828 -92.4 10.873822 -30.0
4 5.294049 9.623021 48.309641 -88.4 10.836974 -40.0
5 4.848532 6.830626 21.912404 -88.9 7.732399 -70.0
6 4.824705 5.90231 21.90625 -88.9 6.617401 -70.0
7 5.218075 7.125979 39.553263 -88.4 7.964923 -50.0
8 6.25157 6.94892 30.57505 -87.3 7.855571 -60.0
9 5.530538 6.261271 21.90625 -88.1 7.027802 -70.0
10 6.056157 6.864055 21.90625 -87.5 7.794229 -70.0
11 10.474816 8.603672 21.662462 -82.4 9.810199 -70.0
12 12.19452 10.97792 57.113896 -80.5 12.439855 -30.0
13 15.722888 8.883145 30.179917 -76.4 10.051865 -60.0
14 19.921001 7.713898 30.179917 -71.7 8.724105 -60.0
15 22.152694 7.065071 48.397881 -69.2 7.959899 -40.0
16 24.593411 9.800277 48.397881 -66.5 11.07926 -40.0
17 32.564111 11.141035 48.397881 -57.6 12.4996 -40.0
18 38.732011 9.719246 48.397881 -50.7 10.79398 -40.0
19 44.33178 7.705607 48.397881 -44.5 8.529361 -40.0
20 48.397881 0.0 48.397881 -40.0 0.0 -40.0
