gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.086758 7.480728 39.013548 -98.1 8.330066 -50.0
1 -2.456712 10.594773 57.044163 -96.3 11.802966 -30.0
2 -4.594901 6.553831 57.044163 -98.7 7.30137 -30.0
3 -3.874868 4.631315 21.2699 -97.9 5.156549 -70.0
4 -3.178839 5.997866 21.2699 -97.1 6.677574 -70.0
5 -2.743047 6.763273 21.2699 -96.6 7.512656 -70.0
6 -2.676843 6.262956 21.2699 -96.6 6.959885 -70.0
7 -1.26857 8.376585 48.028738 -95.0 9.327379 -40.0
8 0.099649 8.493882 21.2699 -93.5 9.420722 -70.0
9 2.718306 8.886424 21.2699 -90.6 9.881295 -70.0
10 4.246444 7.623184 30.253797 -88.9 8.472898 -60.0
11 6.208079 8.599119 30.253797 -86.7 9.597395 -60.0
12 5.347245 9.664448 21.2699 -87.7 10.756858 -70.0
13 10.014197 10.346378 21.2699 -82.5 11.521719 -70.0
14 15.698181 8.59194 21.2699 -76.2 9.568699 -70.0
15 21.268415 0.003884 21.2699 -70.0 0.0 -70.0
16 20.998802 2.686358 21.2699 -70.3 2.984962 -70.0
17 20.999288 2.688664 21.2699 -70.3 2.984962 -70.0
18 20.999093 2.686386 21.2699 -70.3 2.984962 -70.0
19 21.2699 0.0 21.2699 -70.0 0.0 -70.0
20 20.9999 2.686466 21.2699 -70.3 2.984962 -70.0
