gen mean_fit std_fit max_fit
2 32.570041 40.511224 93.147511
3 47.921983 41.418351 93.147511
4 66.502111 35.229465 93.243229
5 79.609038 25.0802 93.327511
6 87.206023 16.423489 93.528788
7 83.45403 25.301769 93.911732
8 83.496605 26.956236 93.911732
9 83.902701 26.369978 93.911732
10 82.442963 29.186131 93.921683
11 78.946482 32.744688 93.921683
12 82.967843 27.709886 93.921683
13 83.866845 26.023092 93.921683
14 86.352113 23.978657 93.966794
15 86.166641 24.514857 93.966794
16 86.482409 24.09123 93.966794
17 87.53813 21.422625 93.966794
18 86.62725 24.129268 93.966794
19 90.177229 17.660721 93.966794
20 83.368586 28.454903 93.966794
