gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.621059 7.243535 36.150675 -96.9 10.362915 -40.0
1 -0.781943 10.243778 29.013548 -92.9 14.716997 -50.0
2 0.712803 10.474771 29.049357 -90.66 15.150063 -50.0
3 1.960863 13.209658 36.225448 -88.96 19.127948 -40.0
4 9.291845 15.220221 36.174 -78.5 22.017039 -40.0
5 16.526467 14.866454 36.100103 -68.0 21.400935 -40.0
6 21.613698 13.081745 36.100103 -60.7 18.828436 -40.0
7 24.379379 11.404683 36.100103 -56.7 16.374065 -40.0
8 26.171628 9.700195 43.2699 -54.2 13.941306 -30.0
9 29.180914 4.138028 43.2699 -49.9 5.915235 -30.0
10 29.993039 6.899592 43.2699 -48.8 9.826495 -30.0
11 31.191366 6.852874 50.260207 -47.2 9.806121 -20.0
12 32.705896 9.170005 94.852506 -44.5 17.399713 100
13 35.202671 9.207932 50.260207 -41.5 13.143439 -20.0
14 39.898595 8.495135 50.260207 -34.8 12.122706 -20.0
15 40.45395 9.861498 50.260207 -34.0 14.071247 -20.0
16 43.596828 9.33017 50.260207 -29.5 13.294736 -20.0
17 45.769386 8.394271 50.260207 -26.4 11.959933 -20.0
18 50.260207 0.0 50.260207 -20.0 0.0 -20.0
19 50.260207 0.0 50.260207 -20.0 0.0 -20.0
20 50.260207 0.0 50.260207 -20.0 0.0 -20.0
