gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.947343 3.327082 14.147798 -98.3 6.641536 -60.0
1 -1.864264 11.378808 94.785064 -92.2 22.653035 100
2 2.374776 15.574518 94.785064 -83.8 31.041263 100
3 4.309065 18.776338 94.785064 -79.9 37.403075 100
4 0.349436 6.879852 19.013548 -87.8 13.753545 -50.0
5 3.098464 6.995613 19.070411 -82.3 13.989639 -50.0
6 6.408267 7.516196 39.013548 -75.7 15.050249 -10.0
7 9.580551 8.985235 39.013548 -69.3 18.014161 -10.0
8 8.751376 6.648998 34.176954 -71.0 13.304135 -20.0
9 10.252376 4.779026 19.197882 -68.0 9.591663 -50.0
10 9.939359 5.724602 19.142067 -68.6 11.403508 -50.0
11 9.706545 5.334551 19.078422 -69.1 10.685972 -50.0
12 11.096329 5.730039 23.969315 -66.3 11.459058 -40.0
13 11.482642 7.2556 24.041575 -65.5 14.585952 -40.0
14 13.554397 7.143835 24.041575 -61.3 14.398264 -40.0
15 13.390874 6.076557 29.097367 -61.6 12.224565 -30.0
16 12.424791 9.301793 23.969315 -63.5 18.728321 -40.0
17 12.279366 8.449128 23.969315 -63.8 17.016463 -40.0
18 12.887782 7.852251 34.041575 -62.6 15.787337 -20.0
19 13.07144 8.584219 23.969315 -62.2 17.296242 -40.0
20 15.828354 7.316392 23.969315 -56.6 14.779716 -40.0
