gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.066444 2.645308 11.601405 -96.3 13.390668 -10.0
1 -5.11917 2.063054 6.2699 -96.7 10.300971 -40.0
2 -4.45196 2.481031 4.2699 -93.5 12.359207 -50.0
3 -3.161477 3.151934 6.2699 -87.0 15.652476 -40.0
4 -1.939411 3.544757 6.2699 -81.0 17.691806 -40.0
5 -1.3901 2.757608 6.2699 -78.3 13.788038 -40.0
6 0.086553 2.014922 6.2699 -70.9 10.108907 -40.0
7 0.362451 1.86884 6.2699 -69.5 9.420722 -40.0
8 1.800191 7.727932 74.852506 -64.3 20.50634 100
9 1.757008 2.237438 8.2699 -62.5 11.25833 -30.0
10 1.77642 2.141345 6.2699 -62.4 10.781466 -40.0
11 1.807518 2.12353 6.2699 -62.2 10.731263 -40.0
12 2.119873 2.487198 12.2699 -60.6 12.555477 -10.0
13 1.838245 2.084449 6.2699 -62.0 10.583005 -40.0
14 1.528882 1.814132 4.228559 -63.6 9.221714 -50.0
15 1.924379 1.923982 6.2699 -61.6 9.76934 -40.0
16 3.146193 1.947513 10.2699 -55.4 9.840732 -20.0
17 3.888274 1.667535 10.2699 -51.7 8.373171 -20.0
18 4.796212 2.165209 10.2699 -47.2 10.777755 -20.0
19 5.321993 2.656071 10.2699 -44.6 13.222708 -20.0
20 7.004811 7.647525 74.785064 -38.3 22.228585 100
