gen mean_fit std_fit max_fit
2 45.269532 32.562909 88.794865
3 62.812214 28.764913 88.794865
4 67.227803 30.050115 88.794865
5 75.793353 24.35395 91.174253
6 82.28811 17.817031 91.246708
7 81.957297 18.438343 91.246708
8 83.981862 17.98678 91.426708
9 87.678888 11.190064 91.786708
10 90.635169 1.11314 92.152506
11 89.176371 12.869549 92.152506
12 90.059378 10.607037 92.152506
