gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 14.312535 20.071905 50.523021 -78.938536 33.403487 -18.899738
1 21.733582 19.736414 50.523021 -66.154994 32.487645 -18.899738
2 28.214271 17.44384 51.699315 -55.595315 28.987361 -15.279468
3 30.82934 17.534359 51.699315 -51.413934 29.430486 -15.279468
4 36.673257 14.788455 53.827405 -41.793774 24.90884 -11.798335
5 38.415377 13.567901 53.827405 -38.706629 22.456931 -11.798335
6 39.201728 15.19786 53.827405 -36.765094 24.583595 -11.798335
7 37.679321 17.651139 53.827405 -39.293587 28.79463 -11.798335
8 42.885589 12.797509 61.046599 -30.639293 20.994322 1.548806
9 42.74838 13.470006 61.046599 -30.666018 21.886227 1.548806
10 44.247863 13.231962 61.046599 -28.491796 22.311436 1.548806
11 43.587981 14.515077 61.046599 -29.252295 23.854003 1.548806
12 45.60621 11.579569 61.046599 -25.860512 18.811764 1.548806
13 43.902003 15.990649 61.046599 -28.800946 26.392147 1.548806
14 46.472257 12.480079 61.046599 -24.504238 20.383738 1.548806
15 44.415752 16.13978 61.046599 -27.771078 26.53853 1.548806
16 47.723899 11.604996 61.046599 -22.434639 19.404432 1.548806
17 50.856652 9.400901 61.046599 -17.00089 15.488224 1.548806
18 48.263434 14.753479 61.046599 -21.261131 24.319179 1.548806
19 51.988568 10.370995 61.046599 -15.019265 17.359445 1.548806
20 50.624176 14.333271 61.046599 -17.102108 23.841344 1.548806
