gen mean_fit std_fit max_fit
2 11.053223 28.603274 90.779599
3 16.823085 30.790687 90.779599
4 22.859705 32.20278 90.779599
5 28.955958 31.331886 90.779599
6 38.258474 31.756811 90.779599
7 47.050727 31.435145 90.779599
8 54.461553 32.209573 90.779599
9 64.418745 27.316577 90.779599
10 71.091246 26.565379 90.779599
11 77.154019 26.09642 90.779599
12 79.94768 24.11984 90.779599
13 82.285994 19.681836 90.779599
14 77.533178 27.560461 90.779599
15 78.865378 25.415349 91.454198
16 79.244804 24.795976 91.454198
17 79.411306 25.213671 91.454198
18 82.081624 24.20258 91.836796
19 79.174996 27.713515 91.836796
20 83.097379 22.529772 91.836796
