gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 8.051846 14.036291 42.809088 -86.694131 23.138416 -28.65152
1 16.457181 16.503375 43.050036 -72.820263 27.175281 -28.65152
2 26.199047 16.27921 45.426551 -56.834343 26.661507 -24.777116
3 27.951204 18.096585 46.37248 -54.372834 29.412148 -24.542661
4 31.295402 16.272859 47.414359 -49.130058 26.266779 -21.464102
5 29.017714 17.436008 47.414359 -52.489089 28.420544 -21.464102
6 32.394792 16.649201 47.414359 -47.111799 27.096054 -21.464102
7 30.024263 17.959238 49.808117 -51.033236 29.114306 -20.890743
8 37.941187 12.90057 50.40168 -38.3752 20.843992 -17.189111
9 34.61362 16.742066 50.40168 -43.51445 27.217419 -17.189111
10 35.900958 17.361899 53.038348 -41.315203 28.370094 -11.602753
11 35.067497 17.541988 55.149402 -42.513972 28.677287 -8.328347
12 36.749709 16.463559 56.197561 -39.7233 26.9285 -6.581416
13 33.79359 18.472888 56.197561 -44.433965 30.316908 -6.581416
14 32.818908 20.066301 58.828719 -45.936264 32.993153 -2.928203
15 32.117949 20.449471 58.828719 -47.094768 33.60885 -2.928203
16 32.696867 20.443234 58.828719 -46.057513 33.638465 -2.928203
17 34.036155 21.623759 64.069319 -43.930161 35.588805 6.279702
18 33.161468 20.760097 64.069319 -45.368126 34.125232 6.279702
19 33.49708 20.189504 64.069319 -44.801127 33.175954 6.279702
20 32.804807 19.547533 64.069319 -45.937021 32.112756 6.279702
21 32.812318 21.305941 64.069319 -45.833661 35.075763 6.279702
22 31.473639 21.438655 64.069319 -48.022822 35.305307 6.279702
23 34.174823 21.672742 64.069319 -43.669211 35.654347 6.279702
24 33.230916 21.65025 64.069319 -45.124285 35.65941 6.279702
25 33.159034 22.019362 64.069319 -45.167466 36.297788 6.279702
26 34.490695 20.402336 64.069319 -42.999926 33.604128 6.279702
27 31.921928 22.074923 64.069319 -47.238909 36.377124 6.279702
28 32.972335 22.241044 64.069319 -45.71061 36.579721 6.279702
29 35.069296 21.235876 64.069319 -42.109121 34.99125 6.279702
30 30.960792 23.036892 64.069319 -48.883591 37.927762 6.279702
