gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.345535 24.95314 85.892892 -86.276 28.495428 12.4
1 6.279544 22.713313 85.892892 -88.376 26.310078 12.4
2 11.286122 28.343977 87.404258 -82.198 35.589723 31.6
3 34.280223 37.270899 87.404258 -53.68 46.863965 31.6
4 38.767289 36.923828 87.404258 -48.924 46.593611 31.6
5 46.652837 32.689688 87.464258 -40.024 40.32779 32.2
6 55.734846 31.869814 88.756456 -26.754 41.819439 46.0
7 55.965758 29.665304 88.756456 -27.156 38.732494 46.0
8 52.39329 36.46212 87.464258 -29.456 47.358227 32.2
9 47.343664 36.876262 87.464258 -33.972 50.212126 32.2
10 62.962499 27.415235 87.932892 -17.068 38.000581 32.8
11 62.396178 28.391626 87.704258 -16.004 40.496933 34.6
12 70.189906 25.571871 87.464258 -2.42 38.957592 32.2
13 79.823256 15.672733 89.91289 12.024 27.666995 56.2
14 84.032156 11.841964 89.91289 22.85 21.101306 56.2
15 83.418654 18.292492 89.91289 25.378 26.699392 56.2
16 83.609109 16.775798 89.91289 25.682 25.19989 56.2
17 87.464258 0.0 87.464258 32.2 0.0 32.2
18 87.464258 0.0 87.464258 32.2 0.0 32.2
19 87.464258 0.0 87.464258 32.2 0.0 32.2
20 87.464258 0.0 87.464258 32.2 0.0 32.2
