gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 4.632418 15.289257 49.827084 -94.296493 25.695576 -20.507892
1 10.339907 18.444873 49.827084 -84.356471 30.882869 -20.507892
2 18.875001 21.507047 50.551447 -70.33296 36.016828 -17.284781
3 30.274868 21.270045 50.551447 -51.245747 35.196328 -17.284781
4 29.60393 22.621949 50.64734 -52.669452 37.444321 -17.263031
5 35.667377 20.021199 52.315947 -42.780721 33.01878 -13.929734
6 35.573763 20.652706 52.315947 -43.146707 34.017125 -13.929734
7 40.345995 17.413133 56.128899 -35.169791 28.401153 -9.397353
8 40.287453 17.903161 56.128899 -35.368858 29.430939 -9.270881
9 35.76011 20.084198 56.924189 -42.929648 33.122276 -7.409128
10 38.485304 19.66103 56.924189 -38.186505 32.171254 -7.409128
11 40.7809 18.157009 56.924189 -34.520305 29.925329 -7.409128
12 43.873795 14.765713 56.924189 -29.544849 24.201162 -7.409128
13 40.773837 18.853058 56.924189 -34.691136 31.051364 -7.409128
14 41.028498 16.955267 63.700175 -33.994362 27.583491 5.099207
15 41.122392 17.913885 63.700175 -34.091679 29.55885 5.099207
16 36.686739 22.571561 63.700175 -41.478542 37.261832 5.099207
17 42.778633 19.38151 63.700175 -31.33864 32.07932 5.099207
18 38.414741 23.000613 63.700175 -38.653645 38.134202 5.099207
19 40.541401 19.809503 63.700175 -34.875901 32.909099 5.099207
20 41.719255 18.87152 63.700175 -33.01701 31.168812 5.099207
21 40.629477 20.921285 63.700175 -34.865092 34.665986 5.099207
22 40.950861 21.582492 63.700175 -34.129906 35.635529 5.099207
23 41.190763 22.24612 63.700175 -33.944969 37.078512 5.099207
24 40.942684 23.158377 63.700175 -34.366 38.693354 5.099207
25 37.503361 25.283465 63.700175 -40.168652 42.137581 5.099207
26 40.824465 24.109875 63.700175 -34.644156 40.318311 5.099207
27 43.843164 20.588438 63.700175 -29.404474 34.161007 5.099207
28 47.928701 17.416061 63.700175 -22.762649 28.811157 5.099207
29 49.930611 15.179368 63.700175 -19.439939 25.190269 5.099207
30 46.020945 20.973432 63.700175 -25.823988 34.798662 5.099207
