gen mean_fit std_fit max_fit
2 18.973027 36.487545 87.139358
3 26.337792 38.086217 89.459681
4 37.628655 39.667801 89.459681
5 51.130876 36.608008 89.711062
6 64.291063 30.785365 89.711062
7 71.6677 27.454219 89.711062
8 78.325371 25.024254 89.711062
9 76.158627 28.635844 89.711062
10 80.675207 22.926392 89.711062
11 81.035487 21.919797 90.67004
12 79.370955 25.937389 90.67004
13 77.221447 28.059956 90.67004
14 76.261 29.389213 90.67004
15 74.979798 29.275268 90.67004
16 77.327639 28.201458 90.67004
17 79.147745 26.532921 90.67004
18 81.806629 22.402659 90.67004
19 86.184455 12.817187 90.67004
20 86.307792 13.289892 90.67004
