gen mean_fit std_fit max_fit
2 47.771324 46.872144 95.044173
3 68.362618 40.476612 95.044173
4 79.071035 34.100979 95.05124
5 87.137969 25.066553 95.058358
6 92.494724 15.034966 95.117198
7 91.929184 10.216688 95.117198
8 92.738527 9.032491 95.117198
9 92.224314 9.25737 95.117198
10 90.475287 12.534153 95.117198
11 92.470426 8.515522 95.117198
12 90.787122 11.391503 95.117198
