gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.638463 7.011448 39.344008 -97.0 7.81025 -50.0
1 -2.629031 6.322866 39.344008 -97.1 7.112665 -50.0
2 -2.026263 6.100556 21.835214 -96.414 7.370224 -70.0
3 -0.218753 8.59968 29.943216 -94.6 9.738583 -60.0
4 6.289939 14.239751 66.606372 -87.3 16.11552 -20.0
5 7.673102 12.06395 48.136369 -85.5 13.518506 -40.0
6 8.315156 12.994199 48.323246 -84.7 14.453719 -40.0
7 8.561891 15.158234 57.194865 -84.5 16.933694 -30.0
8 10.46417 15.875366 84.366986 -82.284 17.730452 1.6
9 15.989471 18.495142 86.081635 -75.85 21.58767 25.0
10 14.79002 15.818924 66.263428 -77.3 17.598579 -20.0
11 16.220185 13.660941 48.629362 -75.8 15.243359 -40.0
12 19.631349 16.04313 48.372379 -72.0 18.0 -40.0
13 23.860945 16.960845 75.213103 -67.4 19.006315 -10.0
14 29.952158 13.280055 75.213103 -60.6 14.887579 -10.0
15 32.620046 17.888694 75.213103 -57.6 20.055922 -10.0
16 36.49953 18.887755 75.216175 -53.2 21.113029 -10.0
17 36.87975 18.640126 75.216175 -52.8 20.836506 -10.0
18 42.39423 14.554657 75.216175 -46.6 16.261611 -10.0
19 48.835981 9.936364 66.206986 -39.4 11.119352 -20.0
20 52.682317 8.798162 66.216175 -35.1 9.84835 -20.0
