gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 11.335443 30.429291 88.472892 -80.864 36.515157 38.2
1 25.177453 33.209668 88.952892 -64.866 40.774797 43.0
2 34.009743 34.520034 88.744722 -53.474 43.271271 41.2
3 40.310489 30.821344 89.056695 -48.25 35.527188 43.6
4 41.843948 31.32004 88.304679 -46.524 36.617545 37.6
5 52.458839 26.776857 88.304679 -34.56 31.203538 37.6
6 55.988173 24.813222 87.092892 -30.79 29.325107 26.2
7 58.034746 24.576414 89.132892 -27.74 29.869818 44.8
8 60.330624 26.3201 89.132892 -22.148 35.711081 44.8
9 62.942538 26.020306 89.132892 -18.066 35.975792 44.8
10 64.502922 26.084942 89.132892 -15.856 36.28947 44.8
11 71.298863 18.037605 89.132892 -9.624 25.926639 44.8
12 74.101016 17.667684 89.132892 -4.614 26.257361 44.8
13 74.930584 19.816618 89.132892 -2.258 27.851884 44.8
14 80.775846 13.826651 89.132892 7.016 20.697105 44.8
15 77.903931 21.026662 89.132892 4.122 28.610738 44.8
16 83.965807 7.009933 89.132892 11.782 12.835298 44.8
17 83.670232 10.309077 89.132892 12.07 15.990557 44.8
18 84.820782 4.932683 89.132892 14.04 10.276264 44.8
19 86.130078 2.01907 86.552892 16.39 3.779881 19.0
20 85.000827 8.068799 86.792892 14.762 11.458611 21.4
