gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.612434 4.117965 14.179917 -97.0 10.34408 -50.0
1 -2.76655 6.827335 18.122264 -92.4 17.211624 -40.0
2 -0.821734 7.946662 18.023649 -87.6 20.055922 -40.0
3 0.117261 12.312773 94.852506 -85.7 27.101845 100
4 -1.591881 7.47945 18.023649 -89.5 18.887827 -40.0
5 -0.10695 8.612693 18.023649 -85.7 21.874871 -40.0
6 1.147845 9.529617 18.059829 -82.5 24.222923 -40.0
7 1.749214 9.78224 18.059829 -81.0 24.799194 -40.0
8 1.757277 9.341706 22.018586 -81.1 23.870274 -30.0
9 2.175553 10.086159 22.194865 -79.9 25.631816 -30.0
10 4.780855 9.509752 18.174 -73.5 24.140215 -40.0
11 6.352959 9.664949 18.174 -69.3 24.505306 -40.0
12 9.339149 8.586991 22.013548 -61.7 21.819945 -30.0
13 12.463901 6.312864 26.159358 -53.9 15.993436 -20.0
14 14.462295 4.828783 26.013548 -48.9 12.238872 -20.0
15 15.339928 4.046921 22.102846 -46.7 10.104949 -30.0
16 16.016637 2.707449 22.102846 -45.0 6.708204 -30.0
17 19.165357 2.682953 25.619877 -37.2 6.645299 -20.0
18 20.960629 1.831627 22.102846 -32.8 4.489989 -30.0
19 21.898886 0.88904 22.102846 -30.5 2.179449 -30.0
20 22.102846 0.0 22.102846 -30.0 0.0 -30.0
