gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.318223 16.049127 61.417078 -84.757405 26.251973 2.337395
1 20.127268 19.542707 61.417078 -67.030758 31.964218 2.337395
2 35.974697 19.148879 63.048912 -40.976116 31.832403 4.251108
3 47.158869 10.87328 63.048912 -22.116962 18.39512 4.251108
4 51.394074 7.672308 63.048912 -14.777434 12.982018 4.251108
5 52.592612 9.629416 63.355973 -12.729723 16.030403 5.018761
6 53.051039 9.78835 63.355973 -12.15241 16.146799 5.018761
7 50.898817 12.957631 64.019839 -15.734347 21.43544 6.678425
8 53.21465 14.061538 64.019839 -11.926021 23.350382 6.678425
9 51.781538 14.739128 64.019839 -14.138146 24.474027 6.678425
10 52.316307 13.766478 64.019839 -13.249083 22.846331 6.678425
11 56.068678 9.15946 64.019839 -7.088864 15.315058 6.678425
12 55.458124 9.808594 64.019839 -8.014921 16.278441 6.678425
13 54.98077 10.488987 64.019839 -8.818595 17.502389 6.678425
14 55.00732 10.100931 64.019839 -8.715322 16.743379 6.678425
15 52.847351 13.25855 64.019839 -12.275765 21.992133 6.678425
16 56.803688 9.528518 64.019839 -5.802861 15.845228 6.678425
17 54.080821 12.923049 64.019839 -10.458055 21.554618 6.678425
18 53.549721 14.838778 64.019839 -11.058003 24.612007 6.678425
19 54.106179 12.49962 64.039748 -10.243641 20.761716 6.728196
20 53.895246 13.990404 64.039748 -10.632496 23.235199 6.728196
21 51.060969 15.217983 64.039748 -15.294016 25.320969 6.728196
22 51.921417 13.902768 64.039748 -13.819742 23.106463 6.728196
23 55.910423 11.197713 64.039748 -7.296631 18.604379 6.728196
24 50.247998 19.328313 64.039748 -16.671255 32.077912 6.728196
25 53.642707 13.747911 64.039748 -11.036809 22.901384 6.728196
26 55.283552 11.198272 64.043553 -8.280672 18.581365 6.737709
27 54.484529 12.320059 64.043553 -9.643502 20.450078 6.737709
28 51.865723 14.759689 64.043553 -14.165501 24.585897 6.737709
29 50.558563 16.619351 64.043553 -16.078943 27.564316 6.737709
30 50.395806 17.326269 64.043553 -16.425367 28.797235 6.737709
