gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.008237 16.823607 56.401566 -94.893928 28.436044 -8.035518
1 12.858638 19.274058 56.401566 -81.224667 32.024139 -8.035518
2 22.561103 18.703477 56.401566 -65.115962 30.884652 -8.035518
3 27.616678 18.844619 56.401566 -56.803929 31.120136 -8.035518
4 33.031612 18.604071 56.401566 -48.221255 30.925134 -8.035518
5 40.320109 15.287728 58.191841 -36.131628 25.427272 -4.589699
6 37.403229 19.033191 58.191841 -41.028076 31.6124 -4.589699
7 41.941934 16.393204 58.191841 -33.338633 27.045063 -4.589699
8 40.107759 19.109496 58.191841 -36.463935 31.882454 -4.589699
9 41.143109 18.566402 58.191841 -34.707926 30.878799 -4.589699
10 45.464572 13.851542 58.191841 -27.119514 22.473204 -4.589699
11 46.33623 13.3289 59.750283 -25.62357 21.789172 -1.495466
12 46.888276 12.907199 60.084157 -24.646331 21.230955 -1.277531
13 44.720762 17.884558 60.084157 -28.26042 29.495162 -1.277531
14 46.536746 15.193632 63.347315 -25.232191 24.958958 5.568191
15 49.08751 13.397443 63.347315 -20.922364 21.969714 5.568191
16 48.480198 15.139962 63.347315 -21.791002 25.240655 5.568191
17 49.937077 13.450257 63.347315 -19.241786 22.450881 5.568191
18 50.592469 11.658961 63.347315 -18.043676 19.423487 5.568191
19 48.457677 17.023398 63.347315 -21.452828 28.311642 5.568191
20 51.670493 12.836042 63.347315 -16.192794 21.574259 5.568191
