gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.561549 14.436631 54.065164 -87.58962 23.693058 -10.813267
1 16.811818 18.428743 54.065164 -72.424914 30.220394 -10.813267
2 23.75371 19.686705 54.065164 -61.048811 32.125912 -10.813267
3 34.285893 19.245979 54.941918 -44.083564 31.272522 -9.246281
4 36.382802 19.151442 57.027284 -40.491073 31.199347 -6.027707
5 42.033275 14.656271 57.027284 -31.232811 23.879274 -6.027707
6 45.483715 12.904675 57.670771 -25.288747 21.066137 -4.734608
7 44.374283 17.325839 57.670771 -27.162776 28.488605 -4.734608
8 46.319645 13.912916 57.670771 -23.878054 22.89128 -4.734608
9 45.735241 16.169025 57.670771 -24.956818 26.63424 -4.734608
10 48.039981 13.15722 57.872277 -21.040324 21.740972 -3.915225
11 46.108641 16.797709 58.33425 -24.153265 27.69791 -3.07591
12 49.608631 10.134422 58.40237 -18.486645 16.750004 -2.905608
13 47.434499 14.001491 58.40237 -22.376627 23.048507 -2.905608
14 48.623532 12.012216 58.40237 -20.116061 19.887453 -2.905608
15 49.950534 12.069933 58.40237 -17.873277 19.943932 -2.905608
16 51.974554 7.995549 58.40237 -14.872817 13.690368 -2.905608
17 52.77943 8.890498 58.40237 -13.108504 14.850828 -2.905608
18 52.047299 13.647384 58.40237 -14.039679 22.65759 -2.905608
19 51.595459 15.104116 58.519839 -14.527873 25.012656 -2.905608
20 51.709847 15.968712 58.519839 -14.502573 26.50755 -2.905608
21 49.250808 16.935611 58.519839 -18.657825 28.113617 -2.905608
22 52.712681 11.540773 58.552681 -12.803781 19.175631 -2.893965
23 51.250434 13.349393 58.552681 -15.433869 22.1628 -2.893965
24 51.543568 15.138638 58.552681 -14.618258 25.105092 -2.893965
25 51.886331 13.619271 58.552681 -14.492197 22.806553 -2.893965
26 53.104241 11.686425 58.564522 -12.222114 19.453385 -2.864362
27 55.977 4.535703 58.564522 -7.505412 7.925368 -2.864362
28 54.666491 7.845037 58.573468 -9.727686 13.150934 -2.841996
29 56.615417 3.221802 58.579642 -6.699627 6.512946 -2.826562
30 57.176476 3.160757 58.583166 -5.464479 5.815368 -2.817751
