gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.339978 4.381827 23.456088 -97.6 7.364781 -50.0
1 -3.526197 5.643857 24.013548 -96.3 9.450397 -50.0
2 -1.008568 8.487876 24.013548 -92.1 14.233411 -50.0
3 0.081714 8.978436 30.013548 -90.3 14.997 -40.0
4 4.626013 10.369138 36.013548 -82.7 17.312134 -30.0
5 10.129026 9.975905 30.013548 -73.5 16.695808 -40.0
6 9.104826 10.918776 30.013548 -75.2 18.247192 -40.0
7 12.816655 9.679386 42.070411 -69.0 16.217275 -20.0
8 18.349666 19.211374 154.785064 -60.4 27.745991 100
9 20.795408 13.461308 42.070411 -55.6 22.553049 -20.0
10 26.396301 11.544646 42.070411 -46.2 19.430903 -20.0
11 28.376438 14.128057 42.070411 -42.9 23.71898 -20.0
12 31.060117 12.933375 42.070411 -38.4 21.712669 -20.0
13 33.580402 13.716622 42.070411 -34.2 23.029546 -20.0
14 35.707087 11.148682 42.070411 -30.6 18.591396 -20.0
15 41.949842 1.199643 42.070411 -20.2 1.989975 -20.0
16 42.070411 0.0 42.070411 -20.0 0.0 -20.0
17 42.070411 0.0 42.070411 -20.0 0.0 -20.0
18 42.070411 0.0 42.070411 -20.0 0.0 -20.0
19 42.070411 0.0 42.070411 -20.0 0.0 -20.0
20 42.070411 0.0 42.070411 -20.0 0.0 -20.0
