gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -2.827894 9.85073 39.179917 -96.7 10.959471 -50.0
1 -1.036158 11.854636 39.013548 -94.7 13.225354 -50.0
2 -1.482523 12.129486 48.059829 -95.2 13.526271 -40.0
3 6.142935 20.395104 57.065106 -86.7 22.76203 -30.0
4 10.928305 20.387029 48.059829 -81.4 22.760492 -40.0
5 17.958425 19.317056 66.188859 -73.6 21.564786 -20.0
6 18.724711 20.144989 48.086497 -72.7 22.487997 -40.0
7 21.122315 19.570611 48.062464 -70.0 21.863211 -40.0
8 27.784184 19.351056 57.260207 -62.6 21.615735 -30.0
9 29.217292 20.352067 66.028738 -61.0 22.693611 -20.0
10 34.913366 14.407583 57.018586 -54.6 16.026229 -30.0
11 35.252142 15.928437 57.018586 -54.2 17.7302 -30.0
12 39.30617 14.002672 57.018586 -49.7 15.58557 -30.0
13 44.865505 11.878293 74.901926 -43.5 13.219304 -10.0
14 44.693874 12.948873 75.023649 -43.7 14.398264 -10.0
15 48.64501 10.890021 66.070411 -39.3 12.104132 -20.0
16 48.101433 13.317289 74.983843 -39.9 14.798311 -10.0
17 49.818357 15.054562 74.983843 -38.0 16.733201 -10.0
18 50.271205 16.708276 74.983843 -37.5 18.567445 -10.0
19 55.758389 6.237371 57.018586 -31.4 6.931089 -30.0
20 57.018586 0.0 57.018586 -30.0 0.0 -30.0
