gen mean_fit std_fit max_fit
2 30.168433 36.49925 91.364051
3 46.839505 35.423794 91.519358
4 66.932576 31.035025 91.519358
5 73.704726 31.54996 91.519358
6 76.164202 30.409582 91.519358
7 74.840601 32.376665 91.519358
8 74.438831 32.148471 91.699358
9 76.842827 29.135247 91.699358
10 82.516377 22.878987 91.699358
11 82.657197 23.094283 91.699358
12 84.877641 20.888113 91.699358
13 82.529488 22.860101 91.699358
14 83.014329 21.766599 91.699358
15 88.032462 12.849242 92.122972
16 87.063065 13.197793 92.122972
17 89.098718 6.637747 92.122972
18 89.9981 3.117527 92.122972
19 88.687361 8.435457 92.122972
20 89.831847 5.817328 92.122972
