gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.792051 0.207237 -4.770685 -97.5 9.205976 -40.0
1 -5.763342 0.22555 -4.770685 -97.8 10.543244 -10.0
2 -5.74641 0.199932 -4.762174 -99.3 3.241913 -80.0
3 -5.724215 0.240612 -4.727388 -98.8 4.069398 -80.0
4 -5.738441 0.195829 -4.762174 -98.1 5.602678 -70.0
5 -5.774268 0.134944 -5.26269 -98.6 4.247352 -80.0
6 -5.756436 0.11092 -5.283204 -99.4 3.411744 -70.0
7 -5.728146 0.212719 -4.969813 -98.6 5.480876 -70.0
8 -5.660702 0.30057 -4.804021 -97.2 7.359348 -70.0
9 -5.625125 0.279752 -4.682131 -96.1 10.66724 -30.0
10 -5.501902 0.331439 -4.682131 -92.6 10.641428 -40.0
11 -5.406731 0.360308 -4.682131 -95.8 6.352952 -70.0
12 -5.358289 0.359609 -4.682131 -95.6 6.529931 -70.0
13 -5.270671 0.365812 -4.682131 -95.1 6.08194 -70.0
14 -5.068688 0.304662 -4.682131 -96.5 4.769696 -90.0
15 -5.043333 0.282115 -4.682131 -97.6 4.498889 -80.0
16 -4.926918 0.176702 -4.682131 -99.0 3.605551 -80.0
17 -4.875924 0.140384 -4.682131 -100.0 0.0 -100
18 -4.790691 0.137384 -4.682131 -100.0 0.0 -100
19 -4.732589 0.100979 -4.682131 -100.0 0.0 -100
20 -4.700753 0.073869 -4.682131 -100.0 0.0 -100
