gen mean_fit std_fit max_fit
2 15.245221 29.41186 80.653561
3 27.055265 32.527311 80.989641
4 36.153992 31.917037 80.989641
5 44.668095 30.623172 80.989641
6 50.230558 28.282691 80.989641
7 54.515287 28.02391 80.989641
8 61.221494 24.827383 82.069641
9 66.433344 22.697029 82.206659
10 68.581133 21.316642 82.206659
11 69.666446 20.407002 82.558422
12 66.316303 25.514026 82.558422
13 64.780007 27.805546 82.558422
14 66.110918 24.974937 82.558422
15 66.049453 26.745665 82.558422
