gen mean_fit std_fit max_fit
2 15.420824 31.711607 90.424928
3 27.1286 37.029009 90.424928
4 40.990626 38.468038 90.424928
5 60.426472 34.814718 90.424928
6 76.16705 25.218614 90.706268
7 85.196414 16.630338 90.706268
8 87.003271 14.022648 90.706268
9 87.355608 14.003053 90.706268
10 85.331775 18.395649 90.709641
11 85.602462 17.679723 90.709641
12 86.332875 16.47051 90.709641
13 84.890767 19.151001 90.709641
14 86.299591 16.863409 90.709641
15 85.743458 17.725602 90.709641
16 87.119188 15.138398 90.709641
17 87.902232 13.628422 90.709641
18 84.410216 20.013881 90.709641
19 86.504217 16.513119 90.709641
20 85.791641 17.737999 90.709641
