gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -1.803347 9.414166 36.124826 -75.82 47.504185 78
1 3.197514 11.986915 36.124826 -46.48 60.141247 78
2 7.747867 11.451639 34.136168 -18.76 57.243885 74
3 14.655502 9.681175 34.93194 17.52 37.263516 76
4 14.577878 9.679746 37.172379 18.44 35.501639 82
5 15.641329 12.501521 38.609567 20.8 41.268874 84
6 22.39326 12.777265 38.609567 39.38 42.87535 84
7 25.755042 12.128979 38.609567 50.16 36.514852 84
8 27.696224 11.998969 38.609567 54.34 38.430254 84
9 29.690161 10.792647 38.609567 60.42 33.913177 84
10 28.918351 11.588248 38.609567 57.7 37.229424 84
11 32.070913 8.071724 37.294668 67.48 26.334191 82
12 31.921899 9.786091 39.736168 66.98 29.812071 88
13 32.236475 10.498643 37.294668 67.28 32.823796 82
14 36.405577 2.803745 38.609567 79.78 7.053481 84
15 36.917713 3.809973 37.379465 80.58 14.128822 82
16 37.250136 0.511788 37.379465 81.86 1.392982 82
17 37.252564 0.479083 37.379465 81.88 1.193985 82
18 37.3023 0.024267 37.379465 82.0 0.0 82
19 37.294668 0.0 37.294668 82.0 0.0 82
20 37.294668 0.0 37.294668 82.0 0.0 82
