gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 6.773344 25.898502 89.402832 -83.836 35.601229 51.4
1 6.640303 26.670518 88.899983 -83.916 37.091187 50.8
2 25.979307 38.293716 92.368354 -57.118 55.297444 77.8
3 32.453016 38.808711 89.558539 -49.188 55.34027 50.8
4 38.605806 39.170942 87.237882 -40.508 55.846041 30.4
5 58.457052 37.843139 92.316168 -11.658 54.887276 77.8
6 73.440874 31.006329 89.737201 10.486 44.234713 56.8
7 77.934319 25.183261 90.310675 16.928 37.486867 61.6
8 74.981891 28.5196 87.405561 11.554 41.176905 34.6
9 82.318674 19.047852 87.405561 22.374 27.575869 34.6
10 79.331134 24.051967 89.838736 18.882 34.845225 53.8
11 81.997591 20.683604 89.898736 22.994 29.607992 54.4
12 80.88136 21.575249 89.898736 20.836 31.249248 54.4
13 83.914102 16.013412 88.863229 25.36 23.104857 44.8
14 85.599546 11.120796 87.417882 27.762 16.13175 32.2
15 85.86831 7.725169 89.550571 28.004 13.325464 50.8
16 85.315267 12.389277 89.550571 28.644 19.125681 50.8
17 87.556531 0.774759 89.550571 33.232 6.83583 50.8
18 87.215502 6.764458 89.550571 35.054 14.346257 50.8
19 86.658336 12.694636 89.550571 38.47 21.815561 50.8
20 89.088033 0.925076 89.550571 46.72 8.16 50.8
