gen mean_fit std_fit max_fit
2 13.983345 29.323841 89.342832
3 18.971506 31.433606 89.342832
4 26.08718 33.74419 89.342832
5 38.554421 34.711283 90.063246
6 45.838254 33.420723 90.063246
7 54.355415 33.161092 90.063246
8 64.40159 30.589892 90.063246
9 74.918334 24.215125 90.063246
10 75.976909 27.972095 90.063246
11 78.962904 25.225441 90.063246
12 79.104524 25.173054 90.063246
13 83.885594 18.626972 90.063246
14 80.914439 22.981594 90.063246
15 83.13438 18.555651 90.063246
16 83.982738 19.664245 90.063246
17 83.788377 20.44925 90.063246
18 86.042145 16.778736 90.183246
19 79.801047 27.504931 90.183246
20 84.862348 19.568509 90.183246
