gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.576455 6.700624 24.116678 -96.3 11.194195 -50.0
1 -1.649626 8.653242 24.013548 -93.1 14.470314 -50.0
2 2.180239 12.832183 36.059829 -86.7 21.543212 -30.0
3 8.169919 14.653436 30.018586 -76.6 24.585361 -40.0
4 10.610316 14.650038 24.013548 -72.5 24.591665 -50.0
5 17.756732 11.810112 24.070411 -60.5 19.817921 -50.0
6 22.219533 7.218724 30.013548 -53.0 12.041595 -40.0
7 22.093548 7.093208 24.013548 -53.2 11.822013 -50.0
8 23.113548 4.828043 24.013548 -51.5 8.046738 -50.0
9 23.773548 4.563157 48.013548 -50.4 7.605261 -10.0
10 24.373548 4.861111 48.013548 -49.4 8.101852 -10.0
11 24.493548 5.139027 48.013548 -49.2 8.565045 -10.0
12 25.093548 4.828416 48.013548 -48.2 8.04736 -10.0
13 23.593548 7.834769 48.013548 -50.7 13.057948 -10.0
14 23.173548 5.940909 48.013548 -51.4 9.901515 -10.0
15 24.013548 0.0 24.013548 -50.0 0.0 -50.0
16 24.013548 0.0 24.013548 -50.0 0.0 -50.0
17 24.073548 0.596992 30.013548 -49.9 0.994987 -40.0
18 24.013548 0.0 24.013548 -50.0 0.0 -50.0
19 24.013548 0.0 24.013548 -50.0 0.0 -50.0
20 24.013548 0.0 24.013548 -50.0 0.0 -50.0
