gen mean_fit std_fit max_fit
2 19.874503 38.374876 89.546611
3 26.487916 40.397611 89.546611
4 31.552384 41.111957 89.546611
5 41.448684 42.038301 89.546611
6 48.413038 39.935117 89.546611
7 55.342629 37.554705 89.546611
8 64.407421 33.537012 89.546611
9 68.229025 31.304077 89.546611
10 77.961617 20.95104 89.546611
11 81.368501 18.837433 89.546611
12 83.692819 16.648702 89.546611
13 80.72129 23.338789 89.546611
14 84.516389 13.830505 89.546611
15 84.116069 16.083534 89.546611
16 85.009474 14.024431 89.546611
17 85.016714 14.022797 89.546611
18 85.025645 14.027371 89.546611
19 87.214263 0.287516 89.546611
20 83.944735 16.193026 89.593103
