gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.087981 12.218165 59.172379 -78.18 39.298952 72
1 2.890447 21.115896 62.772379 -68.42 58.564354 76
2 0.741294 18.65317 57.490612 -75.64 51.699424 70
3 5.546761 22.910267 57.490612 -58.38 63.832089 70
4 5.207317 23.102088 57.490612 -62.66 64.015657 70
5 6.097764 23.941079 60.972379 -61.34 64.968334 74
6 7.769454 25.824197 68.24704 -56.84 68.457391 82
7 19.742357 30.95737 68.290612 -25.64 80.602918 82
8 38.82333 28.77079 68.467281 30.28 64.552627 82
9 53.177477 18.81513 68.290612 62.12 30.871113 82
10 55.377823 16.36932 68.290612 65.36 26.9976 82
11 57.122806 16.306014 68.290612 68.0 25.082265 82
12 61.859174 14.267354 68.290612 73.68 21.827909 82
13 64.749278 10.574172 68.290612 77.38 16.503806 82
14 65.430149 10.709648 68.290612 78.26 15.908878 82
15 66.436178 8.698946 68.290612 79.06 17.85151 82
16 68.280155 0.018609 68.290612 82.0 0.0 82
17 68.290612 0.0 68.290612 82.0 0.0 82
18 68.290612 0.0 68.290612 82.0 0.0 82
19 68.290612 0.0 68.290612 82.0 0.0 82
20 68.290612 0.0 68.290612 82.0 0.0 82
