gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 0.605491 13.044774 84.463306 -91.486 16.862011 13.6
1 3.606057 9.888733 30.139214 -88.978 12.644521 -30.0
2 4.087002 9.033886 30.519361 -89.178 10.307896 -60.0
3 3.721755 7.659123 21.721885 -89.9 8.543419 -70.0
4 5.772601 10.197635 65.614806 -87.396 11.54906 -20.0
5 8.731797 12.14555 65.614806 -84.3 13.656866 -20.0
6 13.949032 17.747638 74.290696 -78.17 19.802553 -10.0
7 19.372903 16.369415 65.614806 -72.3 18.322391 -20.0
8 19.98988 13.173514 65.614806 -71.7 14.563997 -20.0
9 22.982937 7.055593 30.57505 -68.5 7.92149 -60.0
10 24.354592 4.458286 30.570654 -67.0 5.0 -60.0
11 27.10849 4.330301 30.570654 -63.9 4.877499 -60.0
12 29.866158 2.389115 30.570654 -60.8 2.712932 -60.0
13 30.570654 0.0 30.570654 -60.0 0.0 -60.0
14 30.570654 0.0 30.570654 -60.0 0.0 -60.0
15 30.570654 0.0 30.570654 -60.0 0.0 -60.0
16 30.570654 0.0 30.570654 -60.0 0.0 -60.0
17 30.570654 0.0 30.570654 -60.0 0.0 -60.0
18 30.570654 0.0 30.570654 -60.0 0.0 -60.0
19 30.570654 0.0 30.570654 -60.0 0.0 -60.0
20 30.570654 0.0 30.570654 -60.0 0.0 -60.0
