gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.159321 20.279626 64.263532 -87.640033 34.27881 6.791985
1 23.656557 22.441816 64.263532 -63.201807 37.757648 6.791985
2 31.016033 22.728398 64.263532 -50.856567 38.139392 6.791985
3 42.540437 23.162151 67.443428 -31.061839 39.229074 13.401279
4 55.832528 13.943946 67.443428 -8.193072 24.065548 13.401279
5 51.746753 19.321097 67.443428 -15.051974 33.352068 13.401279
6 57.629971 13.793665 67.596492 -4.661233 23.826776 13.783937
7 59.861458 9.86415 67.792033 -0.83219 17.074492 14.272791
8 59.584661 11.151445 67.792033 -1.219851 19.164297 14.272791
9 58.490487 14.024938 67.792033 -3.105498 24.296844 14.272791
10 59.792831 12.574638 67.792033 -0.783971 21.804503 14.272791
11 60.485359 10.359121 67.792033 0.317813 17.816522 14.272791
12 61.40088 8.176785 67.792033 1.798791 14.373087 14.272791
13 61.326649 9.213685 67.792033 1.793683 16.263719 14.272791
14 58.723364 14.372393 67.792033 -2.768805 25.077731 14.272791
15 60.719373 12.021327 67.792033 0.886282 20.705974 14.272791
16 62.640423 3.569057 67.792033 4.074549 6.810912 14.272791
17 61.575996 11.349478 67.792033 2.344884 19.817722 14.272791
18 62.055989 7.816597 67.792033 3.149947 13.797014 14.272791
19 62.75468 3.645152 67.902737 4.363105 6.959382 14.549551
20 61.85182 8.119281 67.902737 2.788673 14.347212 14.549551
21 61.868344 8.078184 67.902737 2.950306 14.294167 14.549551
22 62.637807 3.864134 67.902737 4.262535 7.317824 14.549551
23 61.960559 8.296032 67.902737 3.174297 14.241324 14.549551
24 59.070711 14.798972 67.902737 -1.85254 25.702976 14.549551
25 61.064696 10.653232 67.902737 1.491541 18.835408 14.549551
26 61.729059 8.306977 67.902737 2.603755 14.765996 14.549551
27 61.811336 8.112676 67.902737 2.827098 14.366682 14.549551
28 59.088457 15.27907 67.902737 -1.807676 26.589508 14.549551
29 61.147648 9.982703 67.902737 1.669114 17.766152 14.549551
30 60.242725 12.689905 67.902737 0.155934 22.252012 14.549551
