gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -5.340563 1.171376 0.013548 -95.6 11.859174 -40.0
1 -5.257597 1.490094 0.097367 -94.6 15.32449 -40.0
2 -4.873087 1.472508 0.044163 -90.9 14.8388 -40.0
3 -4.872953 1.084816 -1.83773 -91.9 10.265963 -60.0
4 -4.631955 1.175105 0.013548 -89.9 11.357376 -40.0
5 -4.758023 0.913446 -0.968708 -89.9 9.109885 -50.0
6 -4.447753 1.157305 2.890752 -86.6 11.766053 -10.0
7 -4.051577 1.562062 2.890752 -83.0 16.155494 -10.0
8 -4.035779 1.143339 -1.107023 -82.5 11.779219 -50.0
9 -3.937762 1.267349 -1.107023 -81.8 12.990766 -50.0
10 -3.900692 0.997906 -1.107023 -81.1 10.187738 -50.0
11 -3.706248 1.082829 -1.774552 -79.7 10.531382 -60.0
12 -3.086561 1.043199 0.119467 -73.5 10.712143 -40.0
13 -2.765574 1.021682 1.083798 -70.4 11.48216 -30.0
14 -2.462103 1.053192 1.083798 -67.0 11.269428 -30.0
15 -1.999921 1.371455 2.147798 -62.0 14.628739 -20.0
16 -1.833524 1.309109 1.083798 -60.2 14.069826 -30.0
17 -0.667108 1.098972 2.176954 -47.5 11.346806 -20.0
18 -0.22156 1.000587 2.176954 -43.1 10.554146 -20.0
19 0.112742 0.84361 2.176954 -39.9 9.219002 -20.0
20 0.436259 0.735878 2.176954 -36.8 7.858753 -20.0
