gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.081255 19.776426 47.733113 -88.004863 33.331349 -22.382572
1 17.817251 19.585276 47.733113 -72.591427 32.033233 -22.382572
2 24.405725 20.208122 47.931085 -62.078951 33.569976 -21.880576
3 28.55062 20.298731 49.144484 -55.36999 33.889656 -19.858245
4 31.43533 20.662871 55.700667 -50.336089 34.66131 -9.302057
5 40.384914 14.72191 59.834919 -35.273147 24.392957 -1.307994
6 41.069344 16.753465 59.834919 -33.685164 27.498324 -1.307994
7 41.979872 18.050934 59.834919 -32.263815 29.543678 -1.307994
8 46.194878 13.493501 61.59915 -25.101448 22.447873 2.342917
9 46.704899 14.608964 61.59915 -24.129166 24.521765 2.342917
10 45.663816 17.384893 61.59915 -25.462261 28.419062 2.342917
11 45.293308 17.88408 61.59915 -26.533738 29.782367 2.342917
12 46.132648 18.842422 61.59915 -24.565206 30.814074 2.342917
13 48.47025 15.416296 61.59915 -20.985654 25.441701 2.342917
14 50.445154 14.132308 61.59915 -17.658053 23.481228 2.342917
15 49.857559 14.408751 61.59915 -18.855329 24.096783 2.342917
16 48.747847 15.688655 61.59915 -20.585878 26.261013 2.342917
17 51.305758 12.67054 61.59915 -16.391393 21.837637 2.342917
18 48.531239 16.450477 61.59915 -20.889211 27.412227 2.342917
19 46.941988 19.189007 61.59915 -23.344981 31.86673 2.342917
20 45.386289 20.550065 61.59915 -25.762584 34.31352 2.342917
