gen mean_fit std_fit max_fit
2 31.29965 39.763057 93.172379
3 48.447155 41.031403 93.172379
4 64.180903 35.552921 93.293025
5 78.759083 25.009442 93.98385
6 88.262439 13.262002 93.98385
7 90.294368 10.734443 93.98385
8 89.891699 14.344181 93.98385
9 89.384982 13.723822 93.98385
10 90.055142 14.199834 93.98385
11 92.666504 0.747039 93.98385
12 91.66632 9.385527 93.98385
13 90.332561 13.844861 93.98385
14 90.99749 11.736125 94.372404
15 88.81948 17.342779 94.372404
16 87.954779 20.426008 94.372404
17 91.800038 9.359359 94.372404
18 89.145729 16.927301 94.372404
19 90.569753 13.687306 94.372404
20 92.939821 1.440696 94.372404
