gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 3.564289 22.317009 94.924826 -78.12 43.700636 70
1 8.340936 27.019844 94.490612 -68.52 53.106399 70
2 12.377373 28.653554 94.912404 -58.38 55.36764 70
3 19.503667 30.283229 104.846708 -39.38 57.406407 80
4 10.578862 25.20227 96.409013 -59.14 52.795648 72
5 24.366001 29.833319 94.490612 -27.76 54.312636 70
6 32.252433 25.560703 94.490612 -7.76 46.370059 70
7 40.101802 28.008583 100.996054 5.84 42.488285 76
8 39.160443 28.240734 96.98272 4.46 43.411386 72
9 50.346337 34.189633 94.785064 15.44 50.125506 70
10 63.983541 32.916785 100.53194 32.52 46.708988 76
11 64.442961 33.822647 88.900134 30.4 52.505238 64
12 78.441048 21.973784 100.490612 50.26 34.295953 76
13 80.990585 19.81581 100.490612 53.62 30.352193 76
14 82.84273 20.72213 94.490612 54.62 35.740951 70
15 83.150113 22.306646 100.490612 55.34 34.906796 76
16 84.197066 20.087217 108.536168 57.62 28.927074 84
17 81.727319 26.202877 108.536168 53.32 37.958103 84
18 87.883064 22.905497 108.536168 61.18 31.257761 84
19 88.48875 26.784126 108.536168 60.42 38.418011 84
20 90.171946 28.302027 108.536168 62.04 39.681714 84
