gen mean_fit std_fit max_fit
2 22.834965 33.091454 87.392892
3 35.024478 34.36655 87.392892
4 50.061597 30.872944 93.72272
5 61.333885 22.869127 93.989567
6 64.577144 24.308683 93.989567
7 66.865224 24.886605 93.989567
8 67.0273 26.700342 93.989567
9 70.61875 24.208799 93.989567
10 69.15867 27.603732 93.989567
11 74.113956 24.700927 93.989567
12 72.734764 28.829139 93.989567
13 76.701236 23.836636 93.989567
14 74.267872 28.68535 93.989567
15 78.653272 22.031083 93.989567
16 78.02015 24.60777 93.989567
17 76.141942 28.954525 93.989567
18 76.983106 25.547692 93.989567
19 78.79699 24.981769 93.989567
20 79.811213 21.93047 93.989567
