gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 5.710922 17.365095 56.840245 -93.746703 29.815463 -7.028739
1 8.662393 18.06631 56.840245 -88.26331 30.339342 -7.028739
2 12.420412 19.388158 58.461884 -81.633989 32.203773 -4.064746
3 15.707693 19.821723 58.461884 -76.093425 32.683347 -4.064746
4 20.228293 19.36082 58.461884 -68.437511 31.482622 -4.064746
5 23.241813 19.002518 58.461884 -63.359855 30.862401 -4.064746
6 28.079196 17.612223 58.461884 -55.468459 28.796316 -4.064746
7 33.351636 14.16463 58.461884 -46.959488 23.401401 -4.064746
8 35.352843 12.922026 58.461884 -43.616548 21.383587 -4.064746
9 38.229036 11.64557 58.461884 -38.90107 19.405793 -4.064746
10 41.203706 7.203388 58.461884 -34.040046 12.166585 -4.064746
11 40.130641 11.842461 58.461884 -35.736587 19.57919 -4.064746
12 41.009846 12.784955 58.461884 -34.23488 21.313986 -4.064746
13 43.970865 8.340812 58.461884 -29.399939 13.855249 -4.064746
14 43.867785 12.103483 58.461884 -29.687043 20.511076 -4.064746
15 43.70109 13.196481 58.461884 -29.961794 22.006555 -4.064746
16 46.329752 9.064895 58.461884 -25.744773 15.658375 -4.064746
17 44.785595 13.176257 58.461884 -28.21745 22.42017 -4.064746
18 45.664991 12.681125 58.461884 -26.887332 21.670595 -4.064746
19 45.947505 13.192692 58.461884 -26.257019 22.065248 -4.064746
20 47.011341 10.324868 58.461884 -24.413593 16.980127 -4.064746
