gen mean_fit std_fit max_fit
2 66.536746 15.683689 82.012245
3 70.862069 14.885306 82.012245
4 74.907829 12.038833 82.012245
5 74.236239 16.517092 82.012245
6 78.443766 11.315868 82.012245
7 76.174788 16.05531 82.012245
8 76.828298 13.932912 82.012245
9 77.734165 12.015902 84.092245
10 76.04145 16.239001 84.092245
11 75.756674 15.554411 84.092245
12 75.843106 14.60189 84.092245
