gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.957864 3.076109 9.179917 -97.2 10.303397 -50.0
1 -4.350891 3.641656 12.105597 -95.3 12.202869 -40.0
2 -4.336412 3.441549 12.105597 -95.4 11.350771 -40.0
3 -4.66895 2.343442 6.601837 -96.3 7.30137 -60.0
4 -4.074987 3.716503 9.013548 -94.3 12.104132 -50.0
5 -2.033946 10.783807 94.852506 -89.0 24.433583 100
6 -3.045471 5.103866 9.013548 -90.8 17.069271 -50.0
7 -2.266721 5.787447 11.538532 -88.2 19.666215 -40.0
8 -0.138541 6.968814 18.013548 -81.0 23.685439 -20.0
9 2.961596 7.074089 12.122264 -70.5 24.057223 -40.0
10 7.427577 4.708349 12.122264 -55.3 15.903144 -40.0
11 8.589368 2.799445 12.122264 -51.4 9.488941 -40.0
12 9.063507 2.003044 12.122264 -49.8 6.630234 -40.0
13 9.012966 2.057955 12.122264 -50.0 6.78233 -40.0
14 9.255935 1.923299 12.018586 -49.2 6.431174 -40.0
15 9.574977 1.185866 12.018586 -48.1 3.923009 -40.0
16 9.453969 1.966647 12.018586 -48.5 6.538348 -40.0
17 9.739884 1.281019 12.018586 -47.6 4.270831 -40.0
18 9.825613 1.334043 12.018586 -47.3 4.439595 -40.0
19 9.795454 2.106806 12.018586 -47.4 7.017122 -40.0
20 10.399433 1.494554 12.018586 -45.4 4.983974 -40.0
