gen mean_fit std_fit max_fit
2 18.445661 36.379008 90.756168
3 22.922591 36.712896 90.756168
4 30.762087 37.950564 90.756168
5 35.740682 38.412211 90.756168
6 42.030329 38.192103 90.756168
7 47.775352 36.396974 90.756168
8 54.702451 34.450572 90.756168
9 62.225786 31.292371 90.756168
10 65.922817 30.939774 90.756168
11 68.236623 30.250303 90.756168
12 71.686569 28.32061 90.756168
13 75.737147 24.539344 90.756168
14 79.789476 20.161929 91.592828
15 82.055692 20.348118 91.592828
16 86.066122 13.892406 91.592828
17 82.693341 20.438774 91.592828
18 83.980862 16.469899 91.592828
19 84.13862 18.640714 91.592828
20 84.62352 17.17191 91.592828
