gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.637357 5.48113 24.013548 -98.0 9.165151 -50.0
1 -3.081795 7.657888 24.013548 -95.5 12.835498 -50.0
2 -1.651714 10.250899 36.197882 -93.1 17.186914 -30.0
3 1.049395 12.443135 48.097367 -88.6 20.881571 -10.0
4 5.377392 13.941206 30.013548 -81.4 23.495531 -40.0
5 8.680943 13.704223 30.013548 -75.8 23.029546 -40.0
6 7.428275 13.378032 30.013548 -77.9 22.463081 -40.0
7 18.614048 10.249477 30.013548 -59.1 17.210171 -40.0
8 21.391876 7.583672 30.013548 -54.4 12.674384 -40.0
9 23.010661 4.791944 30.237949 -51.7 8.006872 -40.0
10 23.86394 2.739457 30.237949 -50.3 4.572745 -40.0
11 23.214428 4.706194 42.2699 -51.4 7.876547 -20.0
12 24.733171 4.962299 42.2699 -48.9 8.233468 -20.0
13 24.877392 6.40392 42.2699 -48.7 10.644717 -20.0
14 23.240515 6.724033 42.2699 -51.4 11.226754 -20.0
15 23.149184 6.59744 30.200907 -51.6 11.019982 -40.0
16 23.889349 4.750459 36.105597 -50.4 7.989994 -30.0
17 23.0788 6.503376 36.105597 -51.8 10.897706 -30.0
18 23.637195 2.671873 30.013548 -50.9 4.493328 -40.0
19 23.520053 4.219732 24.179917 -51.1 7.056203 -50.0
20 24.240348 1.998616 42.2699 -49.9 3.315117 -20.0
