gen mean_fit std_fit max_fit
2 19.591647 36.376878 90.869013
3 20.726433 36.892486 90.869013
4 29.030962 40.060996 90.869013
5 33.51064 41.383784 93.856695
6 38.063264 41.60727 93.856695
7 44.134903 41.906356 93.856695
8 51.378108 40.615106 93.856695
9 57.388941 39.380445 93.856695
10 64.132962 35.835427 93.856695
11 70.23085 31.563103 93.856695
12 76.677623 25.316447 93.856695
13 83.205882 17.408084 93.856695
14 88.629698 4.931151 93.856695
15 89.294315 7.677971 93.856695
16 89.513452 9.538305 93.856695
17 89.938674 9.565464 93.856695
18 90.212638 9.919957 93.856695
19 91.608775 1.011964 94.101683
20 91.836406 0.919296 94.101683
