gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.770877 26.487793 94.180019 -84.99 33.264244 91.0
1 9.291099 27.359369 94.180019 -83.99 34.430944 91.0
2 19.450311 31.928333 94.180019 -72.472 40.101018 91.0
3 16.438817 29.60685 75.273152 -77.3 34.142496 -10.0
4 29.936435 34.158687 75.273152 -61.7 39.218746 -10.0
5 40.750179 33.979109 94.029365 -47.61 42.608791 90.4
6 53.830411 30.321669 94.029365 -32.692 38.231876 90.4
7 68.892228 19.862005 94.089365 -13.274 32.179144 91.0
8 74.2076 7.84803 75.273152 -11.2 8.863408 -10.0
9 75.09312 1.791301 75.273152 -10.2 1.989975 -10.0
10 74.642575 4.8097 75.273152 -10.7 5.339476 -10.0
11 75.273152 0.0 75.273152 -10.0 0.0 -10.0
12 75.273152 0.0 75.273152 -10.0 0.0 -10.0
13 75.273152 0.0 75.273152 -10.0 0.0 -10.0
14 75.273152 0.0 75.273152 -10.0 0.0 -10.0
15 75.273152 0.0 75.273152 -10.0 0.0 -10.0
16 75.273152 0.0 75.273152 -10.0 0.0 -10.0
17 75.273152 0.0 75.273152 -10.0 0.0 -10.0
18 75.273152 0.0 75.273152 -10.0 0.0 -10.0
19 75.273152 0.0 75.273152 -10.0 0.0 -10.0
20 75.273152 0.0 75.273152 -10.0 0.0 -10.0
