gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.449493 29.588744 91.572379 -79.42 40.43493 72
1 20.151967 35.202815 91.924826 -67.5 48.065268 74
2 30.257743 36.697119 92.796054 -50.94 57.648212 78
3 46.736034 39.592009 93.002788 -24.56 65.762652 80
4 60.48264 36.074145 92.796054 -0.46 64.764716 82
5 74.193207 28.715234 92.801503 24.2 55.453404 80
6 75.956095 24.702048 93.409567 25.4 52.646367 84
7 82.992001 16.083199 93.202788 42.78 43.661328 82
8 83.050465 19.449734 93.409567 46.0 45.46911 84
9 86.299174 13.089607 93.409567 48.9 36.689372 84
10 84.637732 15.143014 93.409567 47.6 41.493132 84
11 83.77588 15.961451 93.409567 45.46 42.868968 84
12 86.228309 15.492806 93.409567 54.04 39.546408 84
13 86.846058 13.486796 93.409567 53.96 39.323255 84
14 89.426157 10.584116 93.409567 62.92 32.893063 84
15 92.381091 3.047282 93.409567 75.62 18.795095 84
16 92.382602 2.514926 93.409567 74.74 20.46002 84
17 92.865752 1.613359 93.409567 78.62 15.996737 84
18 93.038049 1.356323 93.409567 80.42 13.285466 84
19 92.285839 3.308161 93.409567 74.5 22.847976 84
20 92.012389 3.452496 93.409567 71.9 25.042963 84
