gen mean_fit std_fit max_fit
2 13.28333 26.19591 89.488142
3 21.452716 30.213869 89.488142
4 30.792314 31.11119 89.488142
5 43.31559 26.89919 89.488142
6 56.78954 18.018094 89.488142
7 60.896139 19.767561 93.909365
8 63.193932 21.78748 93.909365
9 67.631457 19.215056 93.909365
10 67.94864 23.607183 93.909365
11 73.089968 18.572428 93.909365
12 74.780259 19.144101 93.909365
13 77.105818 19.576967 93.909365
14 78.908778 18.845068 93.909365
15 77.243691 25.407753 93.909365
16 83.597973 15.543829 93.909365
17 83.7604 17.885088 93.909365
18 84.866341 14.7206 93.909365
19 83.112619 20.598091 93.909365
20 82.843747 21.004682 93.909365
