gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 9.609517 28.440469 92.928788 -44.244 47.823388 85.6
1 7.79221 23.651254 92.928788 -41.034 35.204773 85.6
2 10.056353 25.853531 91.049013 -40.242 33.813965 66.4
3 7.779611 21.28989 92.096064 -32.384 35.114882 80.8
4 7.789026 20.050614 93.019361 -20.302 28.274688 85.0
5 14.376257 28.18572 93.019361 -7.806 34.940526 85.0
6 21.029248 29.89749 93.019361 -0.522 29.04515 85.0
7 33.252827 34.846689 93.019361 11.714 30.484373 85.0
8 54.393137 38.466776 93.019361 28.12 37.096501 88.6
9 72.923921 33.138891 93.019361 44.882 37.515289 85.0
10 87.763376 17.568861 93.019361 64.01 32.108321 85.0
11 90.327243 13.135565 93.019361 74.684 24.503603 85.0
12 90.813491 12.835924 93.019361 79.364 18.962033 85.0
13 93.019361 0.0 93.019361 85.0 0.0 85.0
14 93.019361 0.0 93.019361 85.0 0.0 85.0
15 93.019361 0.0 93.019361 85.0 0.0 85.0
16 93.019361 0.0 93.019361 85.0 0.0 85.0
17 93.019361 0.0 93.019361 85.0 0.0 85.0
18 93.019361 0.0 93.019361 85.0 0.0 85.0
19 93.019361 0.0 93.019361 85.0 0.0 85.0
20 93.019361 0.0 93.019361 85.0 0.0 85.0
