gen mean_fit std_fit max_fit
2 33.199944 33.511687 89.066695
3 54.252363 27.259435 89.443266
4 68.055453 20.442892 89.443266
5 69.128056 24.878603 89.443266
6 73.37057 20.614616 89.443266
7 73.74624 22.695914 90.531858
8 78.025442 20.273113 90.531858
9 75.488392 24.881142 90.531858
10 78.206883 24.135299 90.531858
11 77.400677 23.72409 90.531858
12 80.528989 20.332365 90.996796
13 75.267169 26.019163 90.996796
14 78.651813 23.681788 90.996796
15 71.687206 31.743835 90.996796
16 77.999325 24.121049 90.996796
17 79.216459 24.612255 90.996796
18 78.049033 25.911623 90.996796
19 73.279634 32.820712 90.996796
20 80.756436 22.60478 90.996796
