gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -3.767417 8.577893 44.013548 -98.0 8.602325 -50.0
1 -1.068682 13.183544 44.142067 -95.3 13.225354 -50.0
2 2.97388 15.722022 44.179917 -90.86 16.420122 -46
3 1.324312 14.815406 44.179917 -92.9 14.852273 -50.0
4 3.226016 16.380939 44.070411 -91.0 16.462078 -50.0
5 4.213964 18.375516 74.179917 -90.0 18.439089 -20.0
6 11.768581 21.049059 44.179917 -82.4 21.124393 -50.0
7 32.385778 21.376555 74.013548 -61.7 21.450175 -20.0
8 38.377286 15.340709 44.179917 -55.7 15.378882 -50.0
9 44.082994 0.055793 44.179917 -50.0 0.0 -50.0
10 43.208181 8.608062 84.105597 -50.9 8.613362 -10.0
11 43.335645 5.788135 44.179917 -50.8 5.775812 -50.0
12 44.138578 0.05659 44.203942 -50.0 0.0 -50.0
13 43.45371 4.949509 44.203942 -50.7 4.950758 -50.0
14 44.173719 0.022115 44.203942 -50.0 0.0 -50.0
15 43.975466 1.980617 44.203942 -50.2 1.989975 -50.0
16 44.279157 1.001292 54.241098 -49.9 0.994987 -40.0
17 43.781178 2.787344 44.203942 -50.4 2.8 -50.0
18 43.982467 1.98124 44.203942 -50.2 1.989975 -50.0
19 43.881521 4.559945 74.16227 -50.3 4.572745 -20.0
20 43.684681 5.713871 74.16227 -50.5 5.722762 -20.0
