gen mean_fit std_fit max_fit
2 13.102519 28.774615 92.394865
3 19.00569 32.934761 92.490571
4 24.972952 34.517138 92.490571
5 32.225497 36.336455 92.490571
6 40.887436 37.474815 92.490571
7 52.43349 36.726763 92.490571
8 59.943886 35.951351 92.760207
9 67.140362 33.336405 93.994553
10 77.364628 26.44888 93.994553
11 76.339605 32.055941 93.994553
12 77.036315 31.979851 93.994553
13 82.008404 27.018813 93.994553
14 81.748551 27.062447 93.994553
15 85.253263 23.871841 93.994553
16 79.868578 30.140689 93.994553
17 85.233322 22.41015 93.994553
18 80.800736 30.224942 93.994553
19 83.274602 26.355264 93.994553
20 85.163212 23.452058 93.994553
