gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 10.350651 27.49456 89.051732 -82.624 33.404255 43.6
1 16.134317 29.982355 89.051732 -75.958 37.484613 43.6
2 28.144606 31.564118 89.051732 -62.772 37.526151 43.6
3 31.877411 31.863044 87.392892 -59.226 37.212747 27.4
4 45.31262 29.044548 89.04188 -43.378 34.245781 43.6
5 46.514775 27.004879 89.171732 -41.488 32.433073 44.8
6 56.272987 22.585262 89.03699 -29.776 27.88075 43.6
7 57.653311 20.672311 89.03699 -28.088 26.115104 43.6
8 60.887521 19.395936 87.51289 -23.766 24.94065 32.2
9 59.912344 21.733942 87.51289 -24.65 27.61096 32.2
10 60.890506 18.176156 88.377582 -24.472 22.856746 38.2
11 65.383997 11.331391 89.548142 -18.824 17.893111 49.0
12 64.218953 18.323082 87.954865 -21.294 22.098153 37.6
13 71.226891 14.390611 87.954865 -11.17 20.551815 37.6
14 74.270912 9.674055 87.954865 -8.592 14.072467 37.6
15 76.809116 5.705794 87.954865 -5.416 11.254392 37.6
16 78.658556 5.253316 85.712892 -2.89 9.948563 10.6
17 80.376197 5.667324 85.712892 0.416 10.537198 10.6
18 81.858028 5.300952 85.712892 3.154 9.96718 10.6
19 84.854815 2.909884 85.712892 8.952 5.58864 10.6
20 85.712892 0.0 85.712892 10.6 0.0 10.6
