gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 7.324321 25.994335 89.283229 -83.552 35.392294 49.0
1 16.889292 33.337114 90.859688 -69.894 47.979766 65.8
2 32.969269 38.43263 90.919688 -47.796 56.069906 66.4
3 47.060384 40.069761 90.859688 -27.43 58.989419 65.8
4 55.79927 37.685256 90.859688 -14.07 55.390327 65.8
5 73.803489 28.450225 90.036678 10.748 43.016291 59.2
6 81.407171 18.174232 89.599688 21.248 28.291159 53.2
7 85.471489 11.79117 89.103229 27.452 16.980286 47.2
8 84.057323 15.466844 87.199358 25.272 22.334467 30.4
9 85.432749 10.745026 87.237882 27.154 16.153906 30.4
10 86.304942 8.325643 87.237882 28.602 11.925385 30.4
11 87.144158 0.016278 87.199358 29.848 0.162776 30.4
12 87.145744 0.025048 87.199358 29.86 0.274955 30.4
13 87.145144 0.024468 87.199358 29.854 0.2696 30.4
14 87.150329 0.024775 87.237882 29.902 0.22538 30.4
15 87.170855 0.042686 87.259358 30.088 0.428318 31.0
16 87.181863 0.045377 87.237882 30.148 0.46615 30.4
17 86.737399 4.770701 87.237882 29.596 7.999699 30.4
18 87.224392 0.033191 87.237882 30.346 0.307057 30.4
19 87.237882 0.0 87.237882 30.4 0.0 30.4
20 87.237882 0.0 87.237882 30.4 0.0 30.4
