gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.522333 4.808984 24.179917 -97.9 8.03679 -50.0
1 -4.309789 3.979419 17.092245 -97.3 7.981854 -40
2 -4.408193 3.402467 17.092245 -97.5 7.26292 -40
3 -4.868115 3.49772 17.092245 -98.1 8.682742 -40
4 -4.052725 4.892881 17.092245 -96.5 11.25833 -40
5 -3.156427 4.853729 17.092245 -95.0 11.090537 -40
6 -2.64405 5.149566 17.092245 -93.9 12.238872 -40
7 -3.149805 4.715623 17.547951 -95.6 9.090655 -40
8 -1.810295 5.736467 18.075744 -93.6 9.748846 -60.0
9 -1.286281 4.953091 24.732142 -92.8 8.376157 -50.0
10 0.67087 5.120051 24.732142 -89.5 8.529361 -50.0
11 0.760054 6.514475 24.732142 -89.3 10.700935 -50.0
12 2.3802 7.920989 24.732142 -86.7 13.042622 -50.0
13 3.027929 9.864128 30.263428 -85.6 16.329115 -40.0
14 4.147068 10.387966 30.263428 -83.7 17.300578 -40.0
15 1.964163 7.180992 24.234809 -87.4 11.884444 -50.0
16 1.199686 5.046553 24.023649 -88.6 8.36899 -50.0
17 1.059697 4.417718 12.601837 -88.9 7.196527 -70.0
18 0.936324 4.625693 12.601837 -89.2 7.573638 -70.0
19 0.342931 3.399031 12.601837 -90.3 5.559676 -70.0
20 2.0657 3.988259 12.601837 -87.5 6.538348 -70.0
