gen mean_fit std_fit max_fit mean_gain std_gain max_gain
0 -4.149511 7.130628 39.179917 -98.2 7.922121 -50.0
1 -3.162997 9.574502 57.133532 -97.2 10.684568 -30.0
2 -2.057449 10.054868 39.179917 -96.0 11.224972 -50.0
3 0.500287 12.46742 39.179917 -93.1 13.906473 -50.0
4 5.14399 14.379163 39.179917 -87.9 16.018427 -50.0
5 10.510163 17.204746 57.260207 -81.9 19.16742 -30.0
6 16.018322 17.46254 66.044163 -75.8 19.50282 -20.0
7 16.921725 18.096454 48.013548 -74.8 20.17325 -40.0
8 20.000197 18.473862 48.2699 -71.4 20.592232 -40.0
9 22.582702 19.84129 48.2699 -68.5 22.062411 -40.0
10 23.004795 17.92651 48.2699 -68.0 20.0 -40.0
11 25.396398 17.713848 57.21004 -65.3 19.771444 -30.0
12 29.308782 18.0018 57.21004 -60.9 20.004749 -30.0
13 29.996514 21.210261 57.21004 -60.1 23.600636 -30.0
14 29.186752 21.872616 57.21004 -61.0 24.310492 -30.0
15 36.574801 18.874796 57.21004 -52.8 20.97999 -30.0
16 36.646146 18.82792 66.256997 -52.7 20.92152 -20.0
17 32.088553 19.977277 57.21004 -57.8 22.252191 -30.0
18 38.106138 17.335212 66.2699 -51.1 19.281857 -20.0
19 40.102928 19.595183 66.2699 -48.9 21.766718 -20.0
20 45.968763 16.15016 66.2699 -42.4 17.895251 -20.0
